Among	PRP	among
prospect	NN1	prospect
of	PRF	of
a	AT0	a
visitor	NN1	visitor
whose	DTQ	whose
great	AJ0	great
object	NN1	object
would	VM0	would
be	VBI	be
to	TO0	to
listen	VVI	listen
to	PRP	to
her	DPS	she
conversation	NN1	conversation
,	PUN	,
was	VBD	be
not	XX0	not
without	PRP	without
its	DPS	it
charms	NN2	charm
to	PRP	to
Mrs	NP0	mrs
Palfrey	NP0	palfrey
.	SENT	.
Since	CJS	since
there	EX0	there
was	VBD	be
no	AT0	no
receipt	NN1	receipt
to	TO0	to
be	VBI	be
sent	VVN	send
in	PRP	in
reply	NN1	reply
to	PRP	to
Mr	NP0	mr
Freely	AV0	freely
's	POS	's
humble	AJ0	humble
request	NN1	request
,	PUN	,
she	PNP	she
called	VVD	call|called
on	PRP	on
her	DPS	she
more	DT0	more
docile	AJ0	docile
daughter	NN1	daughter
,	PUN	,
Penny	NP0	penny
,	PUN	,
to	TO0	to
write	VVI	write
a	AT0	a
note	NN1	note
,	PUN	,
telling	VVG	tell|telling
him	PNP	he
that	CJT	that
her	DPS	she
mother	NN1	mother
would	VM0	would
be	VBI	be
glad	AJ0	glad
to	TO0	to
see	VVI	see
him	PNP	he
and	CJC	and
talk	VVB	talk
with	PRP	with
him	PNP	he
on	PRP	on
brawn	NN1	brawn
,	PUN	,
any	DT0	any
day	NN1	day
that	CJT	that
he	PNP	he
could	VM0	could
call	VVI	call
at	PRP	at
Long	AJ0	long
Meadows	NP0	meadows
.	SENT	.
Penny	NP0	penny
obeyed	VVD	obey
with	PRP	with
a	AT0	a
trembling	AJ0	tremble|trembling
hand	NN1	hand
,	PUN	,
thinking	VVG	thinking|think
how	AVQ	how
wonderfully	AV0	wonderfully
things	NN2	thing
came	VVD	come
about	AVP	about
in	PRP	in
this	DT0	this
world	NN1	world
.	SENT	.
In	PRP	in
this	DT0	this
way	NN1	way
,	PUN	,
Mr	NP0	mr
Freely	AV0	freely
got	VVD	get
himself	PNX	himself
introduced	VVN	introduce|introduced
into	PRP	into
the	AT0	the
home	NN1	home
of	PRF	of
the	AT0	the
Palfreys	NP0	Palfreys
,	PUN	,
and	CJC	and
notwithstanding	PRP	notwithstanding
a	AT0	a
tendency	NN1	tendency
in	PRP	in
the	AT0	the
male	AJ0	male
part	NN1	part
of	PRF	of
the	AT0	the
family	NN1	family
to	TO0	to
jeer	VVI	jeer
at	PRP	at
him	PNP	he
a	AT0	a
little	DT0	little
as	CJS	as
"	PUQ	"
peaky	AJ0	peaky
"	PUQ	"
and	CJC	and
bow-legged	AJ0	bow-legged
,	PUN	,
he	PNP	he
presently	AV0	presently
established	VVD	establish
his	DPS	he
position	NN1	position
as	PRP	as
an	AT0	an
accepted	AJ0	accepted|accept
and	CJC	and
frequent	AJ0	frequent
guest	NN1	guest
.	SENT	.
Young	NP0	young
Towers	NP0	towers
looked	VVD	look
at	PRP	at
him	PNP	he
with	PRP	with
increasing	AJ0	increasing|increase
disgust	NN1	disgust
when	CJS	when
they	PNP	they
met	VVD	meet
at	PRP	at
the	AT0	the
house	NN1	house
on	PRP	on
a	AT0	a
Sunday	NP0	sunday
,	PUN	,
and	CJC	and
secretly	AV0	secretly
longed	VVD	long
to	TO0	to
try	VVI	try
his	DPS	he
ferret	NN1	ferret
upon	PRP	upon
him	PNP	he
,	PUN	,
as	CJS	as
a	AT0	a
piece	NN1	piece
of	PRF	of
vermin	NN1	vermin
which	DTQ	which
that	DT0	that
valuable	AJ0	valuable
animal	NN1	animal
would	VM0	would
be	VBI	be
likely	AJ0	likely
to	TO0	to
tackle	VVI	tackle
with	PRP	with
unhesitating	AJ0	unhesitating
vigour	NN1	vigour
.	SENT	.
But	CJC	but
so	AV0	so
blind	AJ0	blind
sometimes	AV0	sometimes
are	VBB	be
parents	NN2	parent
neither	AV0	neither
Mr	NP0	mr
nor	CJC	nor
Mrs	NP0	mrs
Palfrey	NP0	palfrey
suspected	VVD	suspect|suspected
that	CJT	that
Penny	NP0	penny
would	VM0	would
have	VHI	have
anything	PNI	anything
to	TO0	to
say	VVI	say
to	PRP	to
a	AT0	a
tradesman	NN1	tradesman
of	PRF	of
questionable	AJ0	questionable
rank	NN1	rank
whose	DTQ	whose
youthful	AJ0	youthful
bloom	NN1	bloom
was	VBD	be
much	AV0	much
withered	VVN	wither|withered
.	SENT	.
Young	AJ0	young
Towers	NN2	tower
,	PUN	,
they	PNP	they
thought	VVD	think
,	PUN	,
had	VHD	have
an	AT0	an
eye	NN1	eye
to	PRP	to
her	PNP	she
,	PUN	,
and	CJC	and
that	DT0	that
was	VBD	be
likely	AJ0	likely
enough	AV0	enough
to	TO0	to
be	VBI	be
a	AT0	a
match	NN1	match
some	DT0	some
day	NN1	day
;	PUN	;
but	CJC	but
Penny	NP0	penny
was	VBD	be
a	AT0	a
child	NN1	child
at	PRP	at
present	NN1	present
.	SENT	.
And	CJC	and
all	DT0	all
the	AT0	the
while	NN1	while
Penny	NP0	penny
was	VBD	be
imagining	VVG	imagine
the	AT0	the
circumstances	NN2	circumstance
under	PRP	under
which	DTQ	which
Mr	NP0	mr
Freely	AV0	freely
would	VM0	would
make	VVI	make
her	PNP	she
an	AT0	an
offer	NN1	offer
:	PUN	:
perhaps	AV0	perhaps
down	AVP	down
by	PRP	by
the	AT0	the
row	NN1	row
of	PRF	of
damson-trees	NN2	damson-trees
,	PUN	,
when	CJS	when
they	PNP	they
were	VBD	be
in	PRP	in
the	AT0	the
garden	NN1	garden
before	PRP	before
tea	NN1	tea
;	PUN	;
perhaps	AV0	perhaps
by	PRP	by
letter	NN1	letter
in	PRP	in
which	DTQ	which
case	NN1	case
,	PUN	,
how	AVQ	how
would	VM0	would
the	AT0	the
letter	NN1	letter
begin	VVI	begin
?	SENT	?
"	PUQ	"
Dearest	AJS	dear
Penelope	NP0	penelope
?	SENT	?
"	PUQ	"
or	CJC	or
"	PUQ	"
My	DPS	i
dear	NN1	dear
Miss	NP0	miss
Penelope	NP0	penelope
?	SENT	?
"	PUQ	"
or	CJC	or
straight	AV0	straight
off	AVP	off
,	PUN	,
without	PRP	without
dear	AJ0	dear
anything	PNI	anything
,	PUN	,
as	AV0	as
seemed	VVD	seem
the	AT0	the
most	AV0	most
natural	AJ0	natural
when	CJS	when
people	NN0	people
were	VBD	be
embarrassed	AJ0	embarrassed|embarrass
?	SENT	?
But	CJC	but
,	PUN	,
however	AV0	however
he	PNP	he
might	VM0	might
make	VVI	make
the	AT0	the
offer	NN1	offer
,	PUN	,
she	PNP	she
would	VM0	would
not	XX0	not
accept	VVI	accept
it	PNP	it
without	PRP	without
her	DPS	she
father	NN1	father
's	POS	's
consent	NN1	consent
:	PUN	:
she	PNP	she
would	VM0	would
always	AV0	always
be	VBI	be
true	AJ0	true
to	PRP	to
Mr	NP0	mr
Freely	AV0	freely
,	PUN	,
but	CJC	but
she	PNP	she
would	VM0	would
not	XX0	not
disobey	VVI	disobey
her	DPS	she
father	NN1	father
.	SENT	.
For	PRP	for
Penny	NP0	penny
was	VBD	be
a	AT0	a
good	AJ0	good
girl	NN1	girl
,	PUN	,
though	CJS	though
some	DT0	some
of	PRF	of
her	DPS	she
female	AJ0	female
friends	NN2	friend
were	VBD	be
afterwards	AV0	afterwards
of	PRF	of
opinion	NN1	opinion
that	CJT	that
it	PNP	it
spoke	VVD	speak
ill	AJ0	ill
for	PRP	for
her	PNP	she
not	XX0	not
to	TO0	to
have	VHI	have
felt	VVN	feel
an	AT0	an
instinctive	AJ0	instinctive
repugnance	NN1	repugnance
to	PRP	to
Mr	NP0	mr
Freely	AV0	freely
.	SENT	.
But	CJC	but
he	PNP	he
was	VBD	be
cautious	AJ0	cautious
,	PUN	,
and	CJC	and
wished	VVD	wish|wished
to	TO0	to
be	VBI	be
quite	AV0	quite
sure	AJ0	sure
of	PRF	of
the	AT0	the
ground	NN1	ground
he	PNP	he
trod	VVD	tread
on	AVP	on
.	SENT	.
His	DPS	he
views	NN2	view
on	PRP	on
marriage	NN1	marriage
were	VBD	be
not	XX0	not
entirely	AV0	entirely
sentimental	AJ0	sentimental
,	PUN	,
but	CJC	but
were	VBD	be
as	AV0	as
duly	AV0	duly
mingled	VVN	mingle|mingled
with	PRP	with
considerations	NN2	consideration
of	PRF	of
what	DTQ	what
would	VM0	would
be	VBI	be
advantageous	AJ0	advantageous
to	PRP	to
a	AT0	a
man	NN1	man
in	PRP	in
his	DPS	he
position	NN1	position
,	PUN	,
as	CJS	as
if	CJS	if
he	PNP	he
had	VHD	have
had	VHN	have
a	AT0	a
very	AV0	very
large	AJ0	large
amount	NN1	amount
of	PRF	of
money	NN1	money
spent	VVN	spend|spent
on	PRP	on
his	DPS	he
education	NN1	education
.	SENT	.
He	PNP	he
was	VBD	be
not	XX0	not
a	AT0	a
man	NN1	man
to	TO0	to
fall	VVI	fall
in	PRP	in
love	NN1	love
in	PRP	in
the	AT0	the
wrong	AJ0	wrong
place	NN1	place
;	PUN	;
and	CJC	and
so	AV0	so
,	PUN	,
he	PNP	he
applied	VVD	apply|applied
himself	PNX	himself
quite	AV0	quite
as	CJS	as
much	DT0	much
to	TO0	to
conciliate	VVI	conciliate
the	AT0	the
favour	NN1	favour
of	PRF	of
the	AT0	the
parents	NN2	parent
,	PUN	,
as	CJS	as
to	TO0	to
secure	VVI	secure
the	AT0	the
attachment	NN1	attachment
of	PRF	of
Penny	NP0	penny
.	SENT	.
Mrs	NP0	mrs
Palfrey	NP0	palfrey
had	VHD	have
not	XX0	not
been	VBN	be
inaccessible	AJ0	inaccessible
to	PRP	to
flattery	NN1	flattery
,	PUN	,
and	CJC	and
her	DPS	she
husband	NN1	husband
,	PUN	,
being	VBG	be
also	AV0	also
of	PRF	of
mortal	AJ0	mortal
mould	NN1	mould
,	PUN	,
would	VM0	would
not	XX0	not
,	PUN	,
it	PNP	it
might	VM0	might
be	VBI	be
hoped	VVN	hope
,	PUN	,
be	VBI	be
proof	NN1	proof
against	PRP	against
rum	NN1	rum
that	CJT	that
very	AV0	very
fine	AJ0	fine
Jamaica	NP0	jamaica
rum	NN1	rum
of	PRF	of
which	DTQ	which
Mr	NP0	mr
Freely	AV0	freely
expected	VVN	expect|expected
always	AV0	always
to	TO0	to
have	VHI	have
a	AT0	a
supply	NN1	supply
sent	VVD	send
him	PNP	he
from	PRP	from
Jamaica	NP0	jamaica
.	SENT	.
It	PNP	it
was	VBD	be
not	XX0	not
easy	AJ0	easy
to	TO0	to
get	VVI	get
Mr	NP0	mr
Palfrey	NP0	palfrey
into	PRP	into
the	AT0	the
parlour	NN1	parlour
behind	PRP	behind
the	AT0	the
shop	NN1	shop
,	PUN	,
where	AVQ	where
a	AT0	a
mild	AJ0	mild
back-street	AJ0	back-street
light	NN1	light
fell	VVD	fall|fell
on	PRP	on
the	AT0	the
features	NN2	feature
of	PRF	of
the	AT0	the
heroic	AJ0	heroic
admiral	NN1	admiral
;	PUN	;
but	CJC	but
by	PRP	by
getting	VVG	get
hold	NN1	hold
of	PRF	of
him	PNP	he
rather	AV0	rather
late	AV0	late
one	CRD	one
evening	NN1	evening
as	CJS	as
he	PNP	he
was	VBD	be
about	AVP	about
to	TO0	to
return	VVI	return
home	NN1	home
from	PRP	from
Grimworth	NP0	Grimworth
,	PUN	,
the	AT0	the
aspiring	AJ0	aspiring|aspire
lover	NN1	lover
succeeded	VVN	succeed
in	PRP	in
persuading	VVG	persuade
him	PNP	he
to	TO0	to
sup	VVI	sup
on	PRP	on
some	DT0	some
collared	AJ0	collared
beef	NN1	beef
which	DTQ	which
,	PUN	,
after	PRP	after
Mrs	NP0	mrs
Palfrey	NP0	palfrey
's	POS	's
brawn	NN1	brawn
,	PUN	,
he	PNP	he
would	VM0	would
find	VVI	find
the	AT0	the
very	AV0	very
best	AJS	good
of	PRF	of
cold	AJ0	cold
eating	NN1	eating|eat
.	SENT	.
From	PRP	from
that	DT0	that
hour	NN1	hour
Mr	NP0	mr
Freely	AV0	freely
felt	VVD	feel
sure	AJ0	sure
of	PRF	of
success	NN1	success
:	PUN	:
being	VBG	be
in	PRP	in
privacy	NN1	privacy
with	PRP	with
an	AT0	an
estimable	AJ0	estimable
man	NN1	man
old	AJ0	old
enough	AV0	enough
to	TO0	to
be	VBI	be
his	DPS	he
father	NN1	father
,	PUN	,
and	CJC	and
being	VBG	be
rather	AV0	rather
lonely	AJ0	lonely
in	PRP	in
the	AT0	the
world	NN1	world
,	PUN	,
it	PNP	it
was	VBD	be
natural	AJ0	natural
he	PNP	he
should	VM0	should
unbosom	VVI	unbosom
himself	PNX	himself
a	AT0	a
little	DT0	little
on	PRP	on
subjects	NN2	subject
which	DTQ	which
he	PNP	he
could	VM0	could
not	XX0	not
speak	VVI	speak
of	PRF	of
in	PRP	in
a	AT0	a
mixed	AJ0	mix|mixed
circle	NN1	circle
especially	AV0	especially
concerning	PRP	concerning
his	DPS	he
expectations	NN2	expectation
from	PRP	from
his	DPS	he
uncle	NN1	uncle
in	PRP	in
Jamaica	NP0	jamaica
,	PUN	,
who	PNQ	who
had	VHD	have
no	AT0	no
children	NN2	child
,	PUN	,
and	CJC	and
loved	VVD	love|loved
his	DPS	he
nephew	NN1	nephew
Edward	NP0	edward
better	AJC	good
than	CJS	than
any	DT0	any
one	PNI	one
else	AV0	else
in	PRP	in
the	AT0	the
world	NN1	world
,	PUN	,
though	CJS	though
he	PNP	he
had	VHD	have
been	VBN	be
so	AV0	so
hurt	VVN	hurt
at	PRP	at
his	DPS	he
leaving	VVG	leave|leaving
Jamaica	NP0	jamaica
,	PUN	,
that	CJT	that
he	PNP	he
had	VHD	have
threatened	VVN	threaten|threatened
to	TO0	to
cut	VVI	cut
him	PNP	he
off	AVP	off
with	PRP	with
a	AT0	a
shilling	NN1	shilling
.	SENT	.
However	AV0	however
,	PUN	,
he	PNP	he
had	VHD	have
since	AV0	since
written	VVN	write|written
to	TO0	to
state	VVI	state
his	DPS	he
full	AJ0	full
forgiveness	NN1	forgiveness
,	PUN	,
and	CJC	and
though	CJS	though
he	PNP	he
was	VBD	be
an	AT0	an
eccentric	AJ0	eccentric
old	AJ0	old
gentleman	NN1	gentleman
and	CJC	and
could	VM0	could
not	XX0	not
bear	VVI	bear
to	TO0	to
give	VVI	give
away	AV0	away
money	NN1	money
during	PRP	during
his	DPS	he
life	NN1	life
,	PUN	,
Mr	NP0	mr
Edward	NP0	edward
Freely	AV0	freely
could	VM0	could
show	VVI	show
Mr	NP0	mr
Palfrey	NP0	palfrey
the	AT0	the
letter	NN1	letter
which	DTQ	which
declared	VVD	declare|declared
,	PUN	,
plainly	AV0	plainly
enough	AV0	enough
,	PUN	,
who	PNQ	who
would	VM0	would
be	VBI	be
the	AT0	the
affectionate	AJ0	affectionate
uncle	NN1	uncle
's	POS	's
heir	NN1	heir
.	SENT	.
Mr	NP0	mr
Palfrey	NP0	palfrey
actually	AV0	actually
saw	VVD	see
the	AT0	the
letter	NN1	letter
,	PUN	,
and	CJC	and
could	VM0	could
not	XX0	not
help	VVI	help
admiring	VVG	admire|admiring
the	AT0	the
spirit	NN1	spirit
of	PRF	of
the	AT0	the
nephew	NN1	nephew
who	PNQ	who
declared	VVD	declare|declared
that	CJT	that
such	DT0	such
brilliant	AJ0	brilliant
hopes	NN2	hope
as	CJS	as
these	DT0	these
made	VVD	make
no	AT0	no
difference	NN1	difference
to	PRP	to
his	DPS	he
conduct	NN1	conduct
;	PUN	;
he	PNP	he
should	VM0	should
work	VVI	work
at	PRP	at
his	DPS	he
humble	AJ0	humble
business	NN1	business
and	CJC	and
make	VVB	make
his	DPS	he
modest	AJ0	modest
fortune	NN1	fortune
at	PRP	at
it	PNP	it
all	DT0	all
the	AT0	the
same	DT0	same
.	SENT	.
If	CJS	if
the	AT0	the
Jamaica	NP0	jamaica
estate	NN1	estate
was	VBD	be
to	TO0	to
come	VVI	come
to	PRP	to
him	PNP	he
well	AV0	well
and	CJC	and
good	AJ0	good
.	SENT	.
It	PNP	it
was	VBD	be
nothing	PNI	nothing
very	AV0	very
surprising	AJ0	surprising|surprise
for	PRP	for
one	CRD	one
of	PRF	of
the	AT0	the
Freely	AV0	freely
family	NN1	family
to	TO0	to
have	VHI	have
an	AT0	an
estate	NN1	estate
left	VVD	leave|left
him	PNP	he
,	PUN	,
considering	VVG	consider
the	AT0	the
lands	NN2	land
that	CJT	that
family	NN1	family
had	VHD	have
possessed	VVN	possess
in	PRP	in
time	NN1	time
gone	VVN	go
by	PRP	by
nay	NN1	nay
,	PUN	,
still	AV0	still
possessed	VVN	possess
in	PRP	in
the	AT0	the
Northumberland	NP0	northumberland
branch	NN1	branch
.	SENT	.
Would	VM0	would
not	XX0	not
Mr	NP0	mr
Palfrey	NP0	palfrey
take	VVB	take
another	DT0	another
glass	NN1	glass
of	PRF	of
rum	NN1	rum
?	SENT	?
and	CJC	and
also	AV0	also
look	VVB	look
at	PRP	at
the	AT0	the
last	ORD	last
year	NN1	year
's	POS	's
balance	NN1	balance
of	PRF	of
the	AT0	the
accounts	NN2	account
?	SENT	?
Mr	NP0	mr
Freely	AV0	freely
was	VBD	be
a	AT0	a
man	NN1	man
who	PNQ	who
cared	VVD	care
to	TO0	to
possess	VVI	possess
personal	AJ0	personal
virtues	NN2	virtue
,	PUN	,
and	CJC	and
did	VDD	do
not	XX0	not
pique	VVI	pique
himself	PNX	himself
on	PRP	on
his	DPS	he
family	NN1	family
,	PUN	,
though	CJS	though
some	DT0	some
men	NN2	man
would	VM0	would
.	SENT	.
We	PNP	we
know	VVB	know
how	AVQ	how
easily	AV0	easily
the	AT0	the
great	AJ0	great
Leviathan	NN1	leviathan
may	VM0	may
be	VBI	be
led	VVN	lead
,	PUN	,
when	CJS	when
once	AV0	once
there	EX0	there
is	VBZ	be
a	AT0	a
hook	NN1	hook
in	PRP	in
his	DPS	he
nose	NN1	nose
or	CJC	or
a	AT0	a
bridle	NN1	bridle
in	PRP	in
his	DPS	he
jaws	NN2	jaw
.	SENT	.
Mr	NP0	mr
Palfrey	NP0	palfrey
was	VBD	be
a	AT0	a
large	AJ0	large
man	NN1	man
,	PUN	,
but	CJC	but
,	PUN	,
like	PRP	like
Leviathan	NP0	leviathan
's	POS	's
,	PUN	,
his	DPS	he
bulk	NN1	bulk
went	VVD	go
against	PRP	against
him	PNP	he
when	CJS	when
once	CJS	once
he	PNP	he
had	VHD	have
taken	VVN	take|taken
a	AT0	a
turning	NN1	turning|turn
.	SENT	.
He	PNP	he
was	VBD	be
not	XX0	not
a	AT0	a
mercurial	AJ0	mercurial
man	NN1	man
,	PUN	,
who	PNQ	who
easily	AV0	easily
changed	VVD	change|changed
his	DPS	he
point	NN1	point
of	PRF	of
view	NN1	view
.	SENT	.
Enough	AV0	enough
.	SENT	.
Before	PRP	before
two	CRD	two
months	NN2	month
were	VBD	be
over	AVP	over
,	PUN	,
he	PNP	he
had	VHD	have
given	VVN	give|given
his	DPS	he
consent	NN1	consent
to	PRP	to
Mr	NP0	mr
Freely	AV0	freely
's	POS	's
marriage	NN1	marriage
with	PRP	with
his	DPS	he
daughter	NN1	daughter
Penny	NP0	penny
,	PUN	,
and	CJC	and
having	VHG	have
hit	VVN	hit
on	PRP	on
a	AT0	a
formula	NN1	formula
by	PRP	by
which	DTQ	which
he	PNP	he
could	VM0	could
justify	VVI	justify
it	PNP	it
,	PUN	,
fenced	VVD	fence|fenced
off	AVP	off
all	DT0	all
doubts	NN2	doubt
and	CJC	and
objections	NN2	objection
,	PUN	,
his	DPS	he
own	DT0	own
included	VVN	include|included
.	SENT	.
The	AT0	the
formula	NN1	formula
was	VBD	be
this	DT0	this
:	PUN	:
"	PUQ	"
I	PNP	i
'm	VBB	be
not	XX0	not
a	AT0	a
man	NN1	man
to	TO0	to
put	VVI	put
my	DPS	i
head	NN1	head
up	PRP	up
an	AT0	an
entry	NN1	entry
before	CJS	before
I	PNP	i
know	VVB	know
where	AVQ	where
it	PNP	it
leads	VVZ	lead
.	SENT	.
"	PUQ	"
Little	AV0	little
Penny	NP0	penny
was	VBD	be
very	AV0	very
proud	AJ0	proud
and	CJC	and
fluttering	AJ0	flutter|fluttering
,	PUN	,
but	CJC	but
hardly	AV0	hardly
so	AV0	so
happy	AJ0	happy
as	CJS	as
she	PNP	she
expected	VVD	expected|expect
to	TO0	to
be	VBI	be
in	PRP	in
an	AT0	an
engagement	NN1	engagement
.	SENT	.
She	PNP	she
wondered	VVD	wonder
if	CJS	if
young	AJ0	young
Towers	NN2	tower
cared	VVD	care
much	AV0	much
about	PRP	about
it	PNP	it
,	PUN	,
for	CJS	for
he	PNP	he
had	VHD	have
not	XX0	not
been	VBN	be
to	PRP	to
the	AT0	the
house	NN1	house
lately	AV0	lately
,	PUN	,
and	CJC	and
her	DPS	she
sister	NN1	sister
and	CJC	and
brothers	NN2	brother
were	VBD	be
rather	AV0	rather
inclined	AJ0	inclined|incline
to	TO0	to
sneer	VVI	sneer
than	CJS	than
to	TO0	to
sympathize	VVI	sympathize
.	SENT	.
Grimworth	NP0	Grimworth
rang	VVD	ring
with	PRP	with
the	AT0	the
news	NN1	news
.	SENT	.
All	DT0	all
men	NN2	man
extolled	VVD	extol
Mr	NP0	mr
Freely	AV0	freely
's	POS	's
good	AJ0	good
fortune	NN1	fortune
;	PUN	;
while	CJS	while
the	AT0	the
women	NN2	woman
,	PUN	,
with	PRP	with
the	AT0	the
tender	AJ0	tender
solicitude	NN1	solicitude
characteristic	NN1	characteristic
of	PRF	of
the	AT0	the
sex	NN1	sex
,	PUN	,
wished	VVD	wish|wished
the	AT0	the
marriage	NN1	marriage
might	VM0	might
turn	VVI	turn
out	AVP	out
well	AV0	well
.	SENT	.
While	CJS	while
affairs	NN2	affair
were	VBD	be
at	PRP	at
this	DT0	this
triumphant	AJ0	triumphant
juncture	NN1	juncture
,	PUN	,
Mr	NP0	mr
Freely	AV0	freely
one	CRD	one
morning	NN1	morning
observed	VVD	observe
that	CJT	that
a	AT0	a
stone-carver	NN1	stone-carver
who	PNQ	who
had	VHD	have
been	VBN	be
breakfasting	VVG	breakfast
in	PRP	in
the	AT0	the
eating-room	NN1	eating-room
had	VHD	have
left	VVN	leave|left
a	AT0	a
newspaper	NN1	newspaper
behind	AV0	behind
.	SENT	.
It	PNP	it
was	VBD	be
the	AT0	the
X-shire	NP0	X-shire
Gazette	NN1	gazette
,	PUN	,
and	CJC	and
X-shire	NP0	X-shire
being	VBG	be
a	AT0	a
county	NN1	county
not	XX0	not
unknown	AJ0	unknown
to	PRP	to
Mr	NP0	mr
Freely	AV0	freely
,	PUN	,
he	PNP	he
felt	VVD	feel
some	DT0	some
curiosity	NN1	curiosity
to	TO0	to
glance	VVI	glance
over	PRP	over
it	PNP	it
,	PUN	,
and	CJC	and
especially	AV0	especially
over	PRP	over
the	AT0	the
advertisements	NN2	advertisement
.	SENT	.
A	AT0	a
slight	AJ0	slight
flush	NN1	flush
came	VVD	come
over	AVP	over
his	DPS	he
face	NN1	face
as	CJS	as
he	PNP	he
read	VVB	read
.	SENT	.
It	PNP	it
was	VBD	be
produced	VVN	produce|produced
by	PRP	by
the	AT0	the
following	AJ0	following|follow
announcement	NN1	announcement
:	PUN	:
"	PUQ	"
If	CJS	if
David	NP0	david
Faux	NP0	Faux
,	PUN	,
son	NN1	son
of	PRF	of
Jonathan	NP0	jonathan
Faux	NP0	Faux
,	PUN	,
late	AJ0	late
of	PRF	of
Gilsbrook	NP0	Gilsbrook
,	PUN	,
will	VM0	will
apply	VVI	apply
at	PRP	at
the	AT0	the
office	NN1	office
of	PRF	of
Mr	NP0	mr
Strutt	NP0	strutt
,	PUN	,
attorney	NN1	attorney
,	PUN	,
of	PRF	of
Rodham	NP0	rodham
,	PUN	,
he	PNP	he
will	VM0	will
hear	VVI	hear
of	PRF	of
something	PNI	something
to	PRP	to
his	DPS	he
advantage	NN1	advantage
.	SENT	.
"	PUQ	"
"	PUQ	"
Father	NN1	father
's	VBZ	be
dead	AJ0	dead
!	SENT	!
"	PUQ	"
exclaimed	VVD	exclaim
Mr	NP0	mr
Freely	AV0	freely
,	PUN	,
involuntarily	AV0	involuntarily
.	SENT	.
"	PUQ	"
Can	VM0	can
he	PNP	he
have	VHI	have
left	VVN	leave|left
me	PNP	i
a	AT0	a
legacy	NN1	legacy
?	SENT	?
"	PUQ	"
Perhaps	AV0	perhaps
it	PNP	it
was	VBD	be
a	AT0	a
result	NN1	result
quite	AV0	quite
different	AJ0	different
from	PRP	from
your	DPS	you
expectations	NN2	expectation
,	PUN	,
that	CJT	that
Mr	NP0	mr
David	NP0	david
Faux	NP0	Faux
should	VM0	should
have	VHI	have
returned	VVN	return
from	PRP	from
the	AT0	the
West	NP0	west
Indies	NP0	indies
only	AV0	only
a	AT0	a
few	DT0	few
years	NN2	year
after	PRP	after
his	DPS	he
arrival	NN1	arrival
there	AV0	there
,	PUN	,
and	CJC	and
have	VHB	have
set	VVN	set
up	AVP	up
in	PRP	in
his	DPS	he
old	AJ0	old
business	NN1	business
,	PUN	,
like	PRP	like
any	DT0	any
plain	AJ0	plain
man	NN1	man
who	PNQ	who
has	VHZ	have
never	AV0	never
travelled	VVN	travel
.	SENT	.
But	CJC	but
these	DT0	these
cases	NN2	case
do	VDB	do
occur	VVI	occur
in	PRP	in
life	NN1	life
.	SENT	.
Since	CJS	since
,	PUN	,
as	CJS	as
we	PNP	we
know	VVB	know
,	PUN	,
men	NN2	man
change	VVB	change
their	DPS	they
skies	NN2	sky
and	CJC	and
see	VVB	see
new	AJ0	new
constellations	NN2	constellation
without	PRP	without
changing	VVG	change|changing
their	DPS	they
souls	NN2	soul
,	PUN	,
it	PNP	it
will	VM0	will
follow	VVI	follow
sometimes	AV0	sometimes
that	CJT	that
they	PNP	they
do	VDB	do
n't	XX0	not
change	VVI	change
their	DPS	they
business	NN1	business
under	PRP	under
those	DT0	those
novel	AJ0	novel
circumstances	NN2	circumstance
.	SENT	.
Certainly	AV0	certainly
,	PUN	,
this	DT0	this
result	NN1	result
was	VBD	be
contrary	AJ0	contrary
to	PRP	to
David	NP0	david
's	POS	's
own	DT0	own
expectations	NN2	expectation
.	SENT	.
He	PNP	he
had	VHD	have
looked	VVN	look
forward	AV0	forward
,	PUN	,
you	PNP	you
are	VBB	be
aware	AJ0	aware
,	PUN	,
to	PRP	to
a	AT0	a
brilliant	AJ0	brilliant
career	NN1	career
among	PRP	among
"	PUQ	"
the	AT0	the
blacks	NN2	black
"	PUQ	"
;	PUN	;
but	CJC	but
,	PUN	,
either	AV0	either
because	CJS	because
they	PNP	they
had	VHD	have
already	AV0	already
seen	VVN	see
too	AV0	too
many	DT0	many
white	AJ0	white
men	NN2	man
,	PUN	,
or	CJC	or
for	PRP	for
some	DT0	some
other	AJ0	other
reason	NN1	reason
,	PUN	,
they	PNP	they
did	VDD	do
not	XX0	not
at	PRP	at
once	AV0	once
recognize	VVI	recognize
him	PNP	he
as	PRP	as
a	AT0	a
superior	AJ0	superior
order	NN1	order
of	PRF	of
human	AJ0	human
being	NN1	being
;	PUN	;
besides	AV0	besides
,	PUN	,
there	EX0	there
were	VBD	be
no	AT0	no
princesses	NN2	princess
among	PRP	among
them	PNP	they
.	SENT	.
Nobody	PNI	nobody
in	PRP	in
Jamaica	NP0	jamaica
was	VBD	be
anxious	AJ0	anxious
to	TO0	to
maintain	VVI	maintain
David	NP0	david
for	PRP	for
the	AT0	the
mere	AJ0	mere
pleasure	NN1	pleasure
of	PRF	of
his	DPS	he
society	NN1	society
;	PUN	;
and	CJC	and
those	DT0	those
hidden	AJ0	hidden|hide
merits	NN2	merit
of	PRF	of
a	AT0	a
man	NN1	man
which	DTQ	which
are	VBB	be
so	AV0	so
well	AV0	well
known	VVN	know|known
to	PRP	to
himself	PNX	himself
were	VBD	be
